,title,company,location,time,link,source
30,Data Scientist Sales & Channel,HP,"Bengaluru, Karnataka",13.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0C4JTuWysBZGWr3ScYyn1q3GP1Wt9Y6KOMkEf9pRAXJOefEmXwTDv0x7eeR7AMe8ZPvwNnyM0UN5ciiiW1OwOg432ptZ886pPcl9956YiQCFJa8OMb1FDqk-_ScW7LvTk2_6s80RONcvdfpaj2K9J_93wOMaj88aL1mFQ7bNxGXzfzFdDXp5YqiTogBEl3rhxar8jW_0iSrEAuXdmI3Gr3QSBdpcnmHdItlFekr2S9zAxzKKA_4szYJyNXVW3P5Bjwwsvu0dC-mPEMFMWqoleYM6t0J6sgYslxJhSVBsbYANDFezCSpglcQ9vUmYrNjG4iS51ciV1vEeicBsiqmcwo-SwwrBT53d85K6Twb_Wi-FlhKCay3V37pNhoKyWcOWWf99P56AOYn94TpjURz1L9LX8OElSu14KSWXfKtxHdoZ2wJsUgnJ9Q6iLp-VZ7J3qobV-i3SP78fIbps341LGO9GvA-tFUHMpx2bk1JLzFVeiQHYtWPPrA3MD-g91U6S7fpzTvDGduyZScOL1dtsNaoqWf_7mQcjNH2hCqWaHDpDGu0Lr1RYt032BPg4Zh1AgmZDR4Uo27lg-jtZMHhcDLFsbKVV15TawJNDpezscBJ9yMo1XJGPhh6YzPW44G2wVwRSY2BOOgMHwBuZ_ZVDGA4541QNqfLmuzqWWZBcCyHOO1mXejOg13NibLINGK7-X9FS7NbNZwPnykcHuIRcBJijkZOOg46bqHvDcsI9I-KLbHKbhV3BBy-Q2SpvwLWzIPOsfmUfskQFZ6OYGKcyzu1tquHRnVGs7JPsAkL2Vg6msXwsiHRPvVfpWAx5o3TviDWRLOArQDNWvcGAUqV0RvAMktRoXc6dBPqCv8mJWbbfYIyetESkpwPxWvQhiIxDwsOHfpKyV3Rm_ndyX_7tkJ2bUJYFYUd41v7mgXxjGGm747qWxcgEv_A&p=0&fvj=0&vjs=3,Indeed
31,Data & Insights Analyst II,MoneyGram,"Mumbai, Maharashtra",10.0,https://www.indeed.co.in//cmp/Moneygram,Indeed
32,Data Engineer II / Sr Data Engineer,Colgate-Palmolive,"Mumbai, Maharashtra",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0CScSxRBn_n5hzPBw7DFYVJJAQwrBP-UaBS3EDdzxnGq1W-SEKg0AehHKAe4nd1Hyda5lBQhQouVr802Zd-A2uEyXbqGs5Wj8J_R97D4xdGmoMhxMzeQGSgkUZku2C2rfz6M6fPd_rN9pV4_lfuO825xnIZtgvR4e85AhXOe0lR-tLRDvn2xznJu0cXEcdymHU3UwIIDTt5wd1NPi16LQnz58kui4vX1WLv-tOUcHSfxkZJzkAKibF04S_JqMqBW9jYF5KRTjUjsc0fzfy2v4A0wZP_izN1Zkpon3UPluoYdjQZq5xDeUIbRun-bZpVItDyQrgptDgqk8kCdnqtXKXr9q5bVJocezi6mMY7mWNNe9XmNGn5d4fIjOlV7dwnjk62p7vpT7wWusoxidlmeVKfrQ_6P5u1Xu-ZQzgP639camDztOFhs5OAuiky3QoWK-LanP8Ob1eqhEGnqs9h_QsPzLTkQ1yuDINQHbtXvlOK64bmZ0egemmCcsJeRUjaJ9eZoW6l12TnMyIfIWO0QxHhpJitP8C1jw7Kdmcp_c9J7pwMpzAjHz0Gwcq4hbwTz2Hj-4OPRgRlhQYp0zbAszdN-zNey2OLM4vU14atW89TWAEAUTgMqFW6Z_zh_4DoIG8=&p=2&fvj=0&vjs=3,Indeed
33,Senior Data Analyst - Finance Reporting,Société Générale,"Bengaluru, Karnataka",14.0,https://www.indeed.co.in//rc/clk?jk=56a135c621c8248c&fccid=df6948c9b8da6236&vjs=3,Indeed
34,Data Analyst,Augmenter Consulting,"Mumbai, Maharashtra",30.0,https://www.indeed.co.in//rc/clk?jk=68f09d73d56c5e1e&fccid=3a7bed83b06778e2&vjs=3,Indeed
35,Data Analyst - Fresher,KRIYA IT PRIVATE LIMITED,"Vellore, Tamil Nadu",30.0,https://www.indeed.co.in//rc/clk?jk=bac3d6275ce13be3&fccid=48b0b114a0deb855&vjs=3,Indeed
36,Safety Data Analyst - Global Safety,Novo Nordisk,"Bengaluru, Karnataka",9.0,https://www.indeed.co.in//rc/clk?jk=92b5a3def319d34e&fccid=0ee07a80a4e05d45&vjs=3,Indeed
37,Account Manager (Data Success),Atlan,Remote,30.0,https://www.indeed.co.in//rc/clk?jk=e8898a621a145701&fccid=5780b449d988d84f&vjs=3,Indeed
38,Credit Analytics,Morgan Stanley,"Mumbai, Maharashtra",30.0,https://www.indeed.co.in//rc/clk?jk=96ce640791a2fac2&fccid=0c39fb2c91742dcf&vjs=3,Indeed
39,Manager - Project/Program Management,Syngene,India,25.0,https://www.indeed.co.in//rc/clk?jk=bf683b00e04c4a7f&fccid=19b8173eea1d254a&vjs=3,Indeed
